order_id,order_date,channel,campaign,customer_type,device,region,product_name,category,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,net_revenue,cogs,shipping_cost,payment_fees,refund_amount,is_refunded
ORD105846,2026-02-02,Google Ads,Search - Brand,New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.34,2.13,0.0,False
ORD105847,2026-02-02,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Midwest,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.96,3.08,0.0,False
ORD105848,2026-02-02,Organic Search,(organic),New,Mobile,Northeast,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,8.39,2.01,0.0,False
ORD105849,2026-02-02,Google Ads,Search - Brand,New,Desktop,South,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.87,1.31,0.0,False
ORD105850,2026-02-02,Direct,(direct),New,Tablet,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,4.37,6.95,0.0,24.58,6.6,8.23,1.01,0.0,False
ORD105851,2026-02-02,Google Ads,Search - Brand,New,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.83,33.78,7.2,7.35,1.28,0.0,False
ORD105852,2026-02-02,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.28,1.89,0.0,False
ORD105853,2026-02-02,Meta Ads,Prospecting - Broad,Returning,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.25,2.13,0.0,False
ORD105854,2026-02-02,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,5.02,6.95,2.63,46.56000000000001,10.5,8.91,1.65,0.0,False
ORD105855,2026-02-02,Meta Ads,Prospecting - Broad,New,Desktop,West,Clay Detox Mask,Masks,3,28.0,84.0,0.0,0.0,0.0,84.0,25.2,7.78,2.74,0.0,False
ORD105856,2026-02-02,Direct,(direct),Returning,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.26,1.14,0.0,False
ORD105857,2026-02-02,Meta Ads,Prospecting - Broad,New,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.8,1.72,0.0,False
ORD105858,2026-02-02,Google Ads,Shopping - Bestsellers,New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.06,1.6,0.0,False
ORD105859,2026-02-02,Direct,(direct),New,Desktop,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.88,1.2,0.0,False
ORD105860,2026-02-02,Organic Social,(organic social),New,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.11,2.13,0.0,False
ORD105861,2026-02-02,Direct,(direct),New,Mobile,Northeast,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,3.59,66.54,15.68,8.2,2.23,0.0,False
ORD105862,2026-02-02,Organic Search,(organic),Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,4.44,53.39,10.5,7.21,1.85,0.0,False
ORD105863,2026-02-02,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,6.28,6.95,0.0,42.67,10.5,7.94,1.54,42.67,True
ORD105864,2026-02-02,Unattributed,(not set),New,Mobile,Midwest,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,5.14,60.09,12.0,9.25,2.04,0.0,False
ORD105865,2026-02-02,Organic Search,(organic),New,Mobile,Midwest,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.75,1.49,0.0,False
ORD105866,2026-02-02,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,9.88,154.88,61.0,8.82,4.79,0.0,False
ORD105867,2026-02-02,Google Ads,Search - Brand,New,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.62,1.89,0.0,False
ORD105868,2026-02-02,Meta Ads,Retargeting - Cart Abandon,New,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,8.29,2.36,0.0,False
ORD105869,2026-02-02,Direct,(direct),New,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.0,1.89,0.0,False
ORD105870,2026-02-02,Email/SMS,Flow - Welcome Series,Returning,Mobile,Midwest,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,8.81,2.01,0.0,False
ORD105871,2026-02-02,Direct,(direct),New,Desktop,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,3.9,6.95,0.0,27.05,7.2,8.08,1.08,0.0,False
ORD105872,2026-02-03,Meta Ads,Prospecting - Lookalike 1%,New,Tablet,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.81,1.89,0.0,False
ORD105873,2026-02-03,Google Ads,Search - Brand,New,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.58,1.14,0.0,False
ORD105874,2026-02-03,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,4.75,67.7,15.68,8.93,2.26,0.0,False
ORD105875,2026-02-03,Organic Search,(organic),Returning,Desktop,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,8.06,1.49,0.0,False
ORD105876,2026-02-03,Meta Ads,Retargeting - Engaged 30d,New,Tablet,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.41,31.36,6.6,8.03,1.21,0.0,False
ORD105877,2026-02-03,Email/SMS,Campaign - Monthly Newsletter,Returning,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.65,1.6,0.0,False
ORD105878,2026-02-03,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.15,1.6,0.0,False
ORD105879,2026-02-03,Organic Search,(organic),New,Desktop,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,9.26,2.13,0.0,False
ORD105880,2026-02-03,Organic Social,(organic social),New,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,3.67,44.620000000000005,10.88,7.09,1.59,0.0,False
ORD105881,2026-02-03,Google Ads,Search - Brand,New,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,7.66,2.01,58.95,True
ORD105882,2026-02-03,Organic Search,(organic),Returning,Mobile,West,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,8.33,6.95,3.76,50.38,14.4,7.51,1.76,0.0,False
ORD105883,2026-02-03,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,5.72,68.67,15.68,8.72,2.29,0.0,False
ORD105884,2026-02-03,Direct,(direct),New,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,3.11,58.06,14.4,7.93,1.98,0.0,False
ORD105885,2026-02-03,Direct,(direct),Returning,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.6,1.89,0.0,False
ORD105886,2026-02-03,Direct,(direct),New,Desktop,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.91,37.86,8.4,8.04,1.4,0.0,False
ORD105887,2026-02-03,Email/SMS,Flow - Welcome Series,Returning,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,6.77,1.14,0.0,False
ORD105888,2026-02-03,Google Ads,Shopping - Bestsellers,New,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,22.24,0.0,0.0,122.76,61.0,7.61,3.86,0.0,False
ORD105889,2026-02-03,Meta Ads,Retargeting - Cart Abandon,Returning,Mobile,South,Gentle Hydra Cleanser,Cleansers,2,24.0,48.0,0.0,6.95,4.36,59.31,14.4,8.74,2.02,0.0,False
ORD105890,2026-02-03,Meta Ads,Prospecting - Broad,New,Desktop,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,6.87,1.6,0.0,False
ORD105891,2026-02-03,Meta Ads,Retargeting - Cart Abandon,New,Mobile,South,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,0.0,0.0,0.0,126.0,31.5,7.69,3.95,0.0,False
ORD105892,2026-02-03,Organic Search,(organic),New,Mobile,West,Vitamin C Brightening Serum,Serums,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.6,3.08,0.0,False
ORD105893,2026-02-03,Direct,(direct),Returning,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,8.09,1.31,0.0,False
ORD105894,2026-02-03,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Midwest,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,7.91,2.01,0.0,False
ORD105895,2026-02-03,Google Ads,Search - Brand,New,Mobile,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.21,1.31,34.95,True
ORD105896,2026-02-03,Organic Search,(organic),Returning,Desktop,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.18,1.72,0.0,False
ORD105897,2026-02-03,Meta Ads,Prospecting - Lookalike 1%,Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.0,1.89,0.0,False
ORD105898,2026-02-03,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.42,1.14,0.0,False
ORD105899,2026-02-03,Organic Social,(organic social),New,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.89,2.13,0.0,False
ORD105900,2026-02-03,Direct,(direct),New,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.67,33.62,7.2,8.18,1.27,0.0,False
ORD105901,2026-02-03,Direct,(direct),New,Mobile,South,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,4.06,67.01,15.68,8.85,2.24,0.0,False
ORD105902,2026-02-03,Meta Ads,Prospecting - Broad,New,Mobile,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,2.21,31.16,6.6,8.7,1.2,0.0,False
ORD105903,2026-02-03,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,West,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,3.04,51.99,10.5,7.27,1.81,0.0,False
ORD105904,2026-02-03,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,6.49,6.95,0.0,56.46,15.68,7.72,1.94,0.0,False
ORD105905,2026-02-03,Meta Ads,Prospecting - Lookalike 1%,Returning,Desktop,Midwest,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,3.93,6.95,0.0,41.02,11.4,7.61,1.49,0.0,False
ORD105906,2026-02-03,Email/SMS,Flow - Welcome Series,Returning,Desktop,South,Daily Barrier Moisturizer,Moisturizers,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,7.26,4.71,0.0,False
ORD105907,2026-02-03,Google Ads,Shopping - Bestsellers,New,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.7,33.65,7.2,7.56,1.28,0.0,False
ORD105908,2026-02-03,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,Retinol Renewal Serum,Serums,1,56.0,56.0,5.57,6.95,0.0,57.38,15.68,8.37,1.96,0.0,False
ORD105909,2026-02-04,Direct,(direct),Returning,Mobile,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,8.55,6.95,3.81,50.21000000000001,12.0,8.16,1.76,0.0,False
ORD105910,2026-02-04,Organic Search,(organic),Returning,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.38,58.330000000000005,12.0,6.84,1.99,0.0,False
ORD105911,2026-02-04,Google Ads,Search - Nonbrand Skincare,New,Mobile,South,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,8.03,106.03,38.0,7.95,3.37,0.0,False
ORD105912,2026-02-04,Organic Social,(organic social),Returning,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.96,2.13,0.0,False
ORD105913,2026-02-04,Meta Ads,Retargeting - Engaged 30d,Returning,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,4,98.0,392.0,0.0,0.0,0.0,392.0,152.0,7.97,11.67,0.0,False
ORD105914,2026-02-04,Organic Search,(organic),Returning,Desktop,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,4,145.0,580.0,0.0,0.0,0.0,580.0,244.0,8.1,17.12,0.0,False
ORD105915,2026-02-04,Organic Social,(organic social),Returning,Mobile,Northeast,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,9.79,1.2,30.95,True
ORD105916,2026-02-04,Unattributed,(not set),New,Mobile,South,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.54,4.5,0.0,False
ORD105917,2026-02-04,Organic Search,(organic),Returning,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.53,1.2,0.0,False
ORD105918,2026-02-04,Organic Search,(organic),Returning,Desktop,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.7,1.6,0.0,False
ORD105919,2026-02-04,Organic Social,(organic social),Returning,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,9.55,1.31,0.0,False
ORD105920,2026-02-04,Email/SMS,Flow - Welcome Series,Returning,Desktop,South,Vitamin C Brightening Serum,Serums,2,48.0,96.0,13.52,0.0,0.0,82.48,24.0,6.94,2.69,0.0,False
ORD105921,2026-02-04,Google Ads,PMax - Skincare Prospecting,Returning,Mobile,West,Vitamin C Brightening Serum,Serums,3,48.0,144.0,0.0,0.0,9.23,153.23,36.0,7.5,4.74,0.0,False
ORD105922,2026-02-04,Organic Search,(organic),New,Desktop,South,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,8.0,2.36,0.0,False
ORD105923,2026-02-04,Email/SMS,Flow - Post Purchase Winback,Returning,Mobile,South,Clarify Foaming Cleanser,Cleansers,2,22.0,44.0,5.04,6.95,0.0,45.910000000000004,13.2,7.53,1.63,0.0,False
ORD105924,2026-02-04,Google Ads,Search - Brand,New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.3,1.6,0.0,False
ORD105925,2026-02-04,Meta Ads,Retargeting - Cart Abandon,New,Mobile,Northeast,The Essentials Bundle,Bundles & Sets,1,98.0,98.0,0.0,0.0,6.19,104.19,38.0,8.36,3.32,0.0,False
ORD105926,2026-02-04,Google Ads,Search - Brand,New,Mobile,West,Clarify Foaming Cleanser,Cleansers,3,22.0,66.0,9.72,6.95,3.86,67.09,19.8,7.33,2.25,0.0,False
ORD105927,2026-02-04,Google Ads,Search - Nonbrand Skincare,Returning,Desktop,Northeast,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,0.0,6.95,0.0,74.95,21.76,9.77,2.47,0.0,False
ORD105928,2026-02-04,Meta Ads,Retargeting - Cart Abandon,Returning,Desktop,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.43,33.38,7.2,8.17,1.27,0.0,False
ORD105929,2026-02-04,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,Midwest,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.08,1.2,0.0,False
ORD105930,2026-02-04,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.81,1.31,0.0,False
ORD105931,2026-02-04,Organic Search,(organic),Returning,Desktop,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,6.27,6.95,4.22,52.900000000000006,12.0,7.35,1.83,0.0,False
ORD105932,2026-02-04,Organic Social,(organic social),Returning,Desktop,South,Mineral Sunscreen SPF 40,Sunscreen,3,32.0,96.0,0.0,0.0,0.0,96.0,28.8,8.02,3.08,0.0,False
ORD105933,2026-02-04,Google Ads,Shopping - Bestsellers,New,Mobile,Midwest,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.98,1.43,0.0,False
ORD105934,2026-02-04,Google Ads,Search - Nonbrand Skincare,New,Mobile,Midwest,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,9.16,1.31,0.0,False
ORD105935,2026-02-04,Unattributed,(not set),New,Mobile,West,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,4.1,67.05,15.68,7.74,2.24,0.0,False
ORD105936,2026-02-04,Email/SMS,Flow - Welcome Series,Returning,Mobile,Midwest,Retinol Renewal Serum,Serums,1,56.0,56.0,0.0,6.95,4.59,67.54,15.68,8.92,2.26,0.0,False
ORD105937,2026-02-04,Direct,(direct),Returning,Mobile,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.39,1.14,0.0,False
ORD105938,2026-02-04,Organic Search,(organic),New,Desktop,Northeast,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,3.14,48.09,11.4,9.62,1.69,24.04,True
ORD105939,2026-02-04,Google Ads,Shopping - Bestsellers,Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.12,1.89,0.0,False
ORD105940,2026-02-04,Organic Social,(organic social),New,Mobile,Midwest,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.85,1.14,0.0,False
ORD105941,2026-02-04,Organic Search,(organic),New,Tablet,South,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.02,1.6,0.0,False
ORD105942,2026-02-04,Email/SMS,Flow - Welcome Series,Returning,Mobile,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,3.22,6.95,0.0,37.730000000000004,10.88,8.04,1.39,0.0,False
ORD105943,2026-02-04,Direct,(direct),New,Mobile,Northeast,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.03,57.980000000000004,12.0,8.12,1.98,0.0,False
ORD105944,2026-02-04,Google Ads,PMax - Skincare Prospecting,New,Tablet,West,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,8.01,4.5,0.0,False
ORD105945,2026-02-04,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,West,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,3.56,6.95,2.2,39.59,10.88,7.89,1.45,0.0,False
ORD105946,2026-02-04,Meta Ads,Retargeting - Engaged 30d,New,Mobile,Northeast,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,2.45,37.400000000000006,8.4,9.21,1.38,0.0,False
ORD105947,2026-02-04,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,3.98,58.93,12.0,6.63,2.01,0.0,False
ORD105948,2026-02-05,Meta Ads,Retargeting - Engaged 30d,New,Mobile,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,8.18,1.14,0.0,False
ORD105949,2026-02-05,Meta Ads,Retargeting - Engaged 30d,New,Desktop,Northeast,Vitamin C Brightening Serum,Serums,4,48.0,192.0,0.0,0.0,15.38,207.38,48.0,8.64,6.31,0.0,False
ORD105950,2026-02-05,Email/SMS,Campaign - Monthly Newsletter,Returning,Desktop,South,Hyaluronic Moisture Serum,Serums,1,42.0,42.0,0.0,6.95,2.86,51.81,10.5,7.22,1.8,0.0,False
ORD105951,2026-02-05,Google Ads,Search - Brand,New,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.72,1.2,0.0,False
ORD105952,2026-02-05,Google Ads,Search - Brand,New,Mobile,West,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.35,1.89,0.0,False
ORD105953,2026-02-05,Meta Ads,Prospecting - Lookalike 1%,New,Mobile,West,Daily Barrier Moisturizer,Moisturizers,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.68,1.6,0.0,False
ORD105954,2026-02-05,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Midwest,The Essentials Bundle,Bundles & Sets,4,98.0,392.0,34.55,0.0,23.88,381.33,152.0,8.61,11.36,0.0,False
ORD105955,2026-02-05,Organic Search,(organic),Returning,Mobile,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,4.9,6.95,2.12,36.17,9.6,8.1,1.35,0.0,False
ORD105956,2026-02-05,Organic Search,(organic),New,Mobile,South,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,7.85,2.01,29.48,True
ORD105957,2026-02-05,Organic Social,(organic social),New,Desktop,Northeast,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,4.79,6.95,0.0,36.160000000000004,10.88,9.22,1.35,36.16,True
ORD105958,2026-02-05,Organic Search,(organic),Returning,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,7.57,6.95,3.42,50.800000000000004,12.0,7.2,1.77,0.0,False
ORD105959,2026-02-05,Meta Ads,Prospecting - Lookalike 1%,Returning,Desktop,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.17,1.2,0.0,False
ORD105960,2026-02-05,Organic Search,(organic),Returning,Desktop,West,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,10.86,6.95,7.22,87.31,21.0,8.38,2.83,0.0,False
ORD105961,2026-02-05,Organic Social,(organic social),New,Mobile,West,Hyaluronic Moisture Serum,Serums,3,42.0,126.0,0.0,0.0,7.0,133.0,31.5,6.77,4.16,0.0,False
ORD105962,2026-02-05,Direct,(direct),New,Desktop,South,Vitamin C Brightening Serum,Serums,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,6.95,1.89,0.0,False
ORD105963,2026-02-05,Direct,(direct),Returning,Mobile,West,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,2.21,33.16,7.2,7.07,1.26,0.0,False
ORD105964,2026-02-05,Direct,(direct),Returning,Desktop,South,Retinol Renewal Serum,Serums,1,56.0,56.0,4.85,6.95,0.0,58.1,15.68,7.34,1.98,29.05,True
ORD105965,2026-02-05,Email/SMS,Flow - Post Purchase Winback,Returning,Desktop,West,Clay Detox Mask,Masks,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,7.05,1.31,34.95,True
ORD105966,2026-02-05,Google Ads,PMax - Skincare Prospecting,New,Desktop,West,Glow Ritual Bundle (5-Piece),Bundles & Sets,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,8.42,4.5,0.0,False
ORD105967,2026-02-05,Organic Search,(organic),New,Desktop,South,Bright Eyes Depuffing Cream,Eye Care,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,7.33,1.49,0.0,False
ORD105968,2026-02-05,Meta Ads,Prospecting - Broad,New,Mobile,South,Daily Barrier Moisturizer,Moisturizers,2,38.0,76.0,14.76,6.95,0.0,68.19,22.8,7.4,2.28,0.0,False
ORD105969,2026-02-05,Meta Ads,Retargeting - Cart Abandon,New,Desktop,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,0.0,62.95,16.8,7.29,2.13,0.0,False
ORD105970,2026-02-05,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,South,Hyaluronic Moisture Serum,Serums,2,42.0,84.0,9.8,6.95,0.0,81.15,21.0,8.24,2.65,0.0,False
ORD105971,2026-02-05,Email/SMS,Flow - Welcome Series,Returning,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,4.31,6.95,0.0,34.64,9.6,8.11,1.3,0.0,False
ORD105972,2026-02-05,Google Ads,PMax - Skincare Prospecting,New,Mobile,South,Gentle Hydra Cleanser,Cleansers,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.25,1.2,0.0,False
ORD105973,2026-02-05,Organic Search,(organic),Returning,Tablet,Northeast,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,3.79,6.95,1.97,27.13,6.6,8.39,1.09,0.0,False
ORD105974,2026-02-05,Organic Search,(organic),New,Desktop,West,Mineral Sunscreen SPF 40,Sunscreen,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,6.63,1.43,0.0,False
ORD105975,2026-02-05,Direct,(direct),Returning,Mobile,South,Clay Detox Mask,Masks,2,28.0,56.0,0.0,6.95,3.48,66.43,16.8,7.99,2.23,0.0,False
ORD105976,2026-02-05,Meta Ads,Prospecting - Lookalike 1%,New,Desktop,South,Clarify Foaming Cleanser,Cleansers,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.71,1.14,28.95,True
ORD105977,2026-02-05,Direct,(direct),Returning,Mobile,South,Mineral Sunscreen SPF 40,Sunscreen,2,32.0,64.0,10.84,6.95,0.0,60.11,19.2,8.04,2.04,0.0,False
ORD105978,2026-02-05,Email/SMS,Flow - Abandoned Cart,Returning,Mobile,Northeast,Vitamin C Brightening Serum,Serums,2,48.0,96.0,10.07,0.0,4.87,90.80000000000001,24.0,9.18,2.93,0.0,False
ORD105979,2026-02-05,Email/SMS,Flow - Abandoned Cart,Returning,Desktop,Midwest,Bright Eyes Depuffing Cream,Eye Care,2,34.0,68.0,6.55,6.95,0.0,68.4,21.76,7.89,2.28,0.0,False
ORD105980,2026-02-05,Direct,(direct),New,Mobile,Northeast,Overnight Repair Cream,Moisturizers,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,9.26,2.01,0.0,False
