date,channel,campaign,net_revenue,cogs,shipping_cost,payment_fees,refunds,orders,new_customers,ad_spend,platform_reported_revenue
2026-03-03,Meta Ads,Prospecting - Broad,101.16,31.36,7.42,3.23,0.0,1.0,1.0,75.12,166.76
2026-03-03,Meta Ads,Prospecting - Lookalike 1%,48.95,10.5,8.79,1.72,0.0,1.0,1.0,22.4,59.19
2026-03-03,Meta Ads,Retargeting - Cart Abandon,176.14000000000001,48.0,23.560000000000002,6.01,0.0,3.0,3.0,27.61,246.67
2026-03-03,Meta Ads,Retargeting - Engaged 30d,114.05000000000001,32.32,16.71,3.9099999999999997,58.95,2.0,2.0,35.57,176.36
2026-03-03,Organic Search,(organic),362.45,111.28,43.88,12.020000000000001,62.95,5.0,4.0,0.0,0.0
2026-03-03,Organic Social,(organic social),307.49,80.47999999999999,45.4,10.71,122.19999999999999,6.0,4.0,0.0,0.0
2026-03-03,Unattributed,(not set),168.0,42.0,7.16,5.17,0.0,1.0,1.0,0.0,0.0
2026-03-04,Direct,(direct),499.8,137.54000000000002,65.92,16.89,98.0,8.0,2.0,0.0,0.0
2026-03-04,Email/SMS,Campaign - Monthly Newsletter,199.85000000000002,54.0,15.78,6.390000000000001,0.0,2.0,0.0,0.0,0.0
2026-03-04,Email/SMS,Flow - Welcome Series,118.99000000000001,30.6,15.1,4.05,0.0,2.0,0.0,0.0,0.0
2026-03-04,Google Ads,PMax - Skincare Prospecting,189.57999999999998,46.8,24.71,6.39,0.0,3.0,3.0,80.67,218.82
2026-03-04,Google Ads,Search - Brand,132.22,31.8,15.18,4.4399999999999995,29.64,2.0,0.0,15.42,157.51
2026-03-04,Google Ads,Search - Nonbrand Skincare,295.11,95.2,34.54,9.76,0.0,4.0,3.0,88.39,343.98
2026-03-04,Google Ads,Shopping - Bestsellers,157.49,35.78,24.8,5.4799999999999995,0.0,3.0,1.0,38.47,184.13
2026-03-04,Meta Ads,Prospecting - Broad,296.53000000000003,68.4,32.45,9.8,0.0,4.0,4.0,218.17,355.98
2026-03-04,Meta Ads,Prospecting - Lookalike 1%,96.14000000000001,26.4,14.85,3.3899999999999997,23.25,2.0,2.0,41.96,136.34
2026-03-04,Meta Ads,Retargeting - Cart Abandon,255.59000000000003,68.03999999999999,26.04,8.32,0.0,3.0,3.0,55.65,390.83
2026-03-04,Meta Ads,Retargeting - Engaged 30d,40.95,10.88,7.57,1.49,0.0,1.0,0.0,12.19,52.53
2026-03-04,Organic Search,(organic),320.09,85.06,40.9,10.79,0.0,5.0,1.0,0.0,0.0
2026-03-04,Organic Social,(organic social),432.49,131.8,33.129999999999995,13.729999999999999,0.0,4.0,2.0,0.0,0.0
2026-03-05,Direct,(direct),353.9,91.36000000000001,31.44,11.459999999999999,0.0,4.0,2.0,0.0,0.0
2026-03-05,Email/SMS,Campaign - Monthly Newsletter,207.26,56.480000000000004,24.85,6.91,0.0,3.0,0.0,0.0,0.0
2026-03-05,Email/SMS,Flow - Abandoned Cart,84.76,21.6,14.530000000000001,3.06,0.0,2.0,0.0,0.0,0.0
2026-03-05,Email/SMS,Flow - Welcome Series,62.95,15.68,7.2,2.13,0.0,1.0,0.0,0.0,0.0
2026-03-05,Google Ads,PMax - Skincare Prospecting,195.16,51.6,33.31,6.85,0.0,4.0,4.0,66.73,227.77
2026-03-05,Google Ads,Search - Brand,101.71000000000001,28.799999999999997,17.03,3.55,0.0,2.0,1.0,13.08,128.33
2026-03-05,Google Ads,Search - Nonbrand Skincare,206.84,76.0,8.24,6.3,0.0,1.0,1.0,80.0,225.93
2026-03-05,Google Ads,Shopping - Bestsellers,165.36,41.86,15.0,5.390000000000001,0.0,2.0,2.0,61.04,189.86
2026-03-05,Meta Ads,Prospecting - Broad,225.76,54.9,23.259999999999998,7.45,0.0,3.0,1.0,120.71,309.41
2026-03-05,Meta Ads,Prospecting - Lookalike 1%,215.43,66.36,25.28,7.15,0.0,3.0,3.0,106.68,330.81
2026-03-05,Meta Ads,Retargeting - Cart Abandon,221.96,50.56,33.949999999999996,7.64,0.0,4.0,2.0,48.7,278.89
2026-03-05,Meta Ads,Retargeting - Engaged 30d,48.95,10.5,9.54,1.72,0.0,1.0,1.0,13.13,60.35
2026-03-05,Organic Search,(organic),551.77,183.76,50.25,17.81,59.96,6.0,2.0,0.0,0.0
2026-03-05,Organic Social,(organic social),201.40000000000003,49.5,39.32,7.329999999999999,13.5,5.0,4.0,0.0,0.0
2026-03-05,Unattributed,(not set),136.85000000000002,33.74,22.439999999999998,4.869999999999999,0.0,3.0,2.0,0.0,0.0
2026-03-06,Direct,(direct),436.28,114.5,62.78,15.05,0.0,8.0,5.0,0.0,0.0
2026-03-06,Email/SMS,Campaign - Monthly Newsletter,387.2,112.56,31.16,12.430000000000001,0.0,4.0,0.0,0.0,0.0
2026-03-06,Email/SMS,Flow - Abandoned Cart,296.54,132.88,16.94,9.2,0.0,2.0,0.0,0.0,0.0
2026-03-06,Email/SMS,Flow - Post Purchase Winback,44.95,11.4,8.49,1.6,0.0,1.0,0.0,0.0,0.0
2026-03-06,Email/SMS,Flow - Welcome Series,96.0,24.0,8.81,3.08,0.0,1.0,1.0,0.0,0.0
2026-03-06,Google Ads,PMax - Skincare Prospecting,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.89,9.13
2026-03-06,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73,11.61
2026-03-06,Google Ads,Search - Nonbrand Skincare,157.67000000000002,43.2,14.649999999999999,5.17,0.0,2.0,1.0,63.08,185.5
2026-03-06,Google Ads,Shopping - Bestsellers,70.26,18.0,15.0,2.6399999999999997,0.0,2.0,1.0,18.2,79.64
2026-03-06,Meta Ads,Prospecting - Broad,89.48,22.88,14.98,3.2,30.95,2.0,2.0,49.53,147.1
2026-03-06,Meta Ads,Prospecting - Lookalike 1%,193.9,53.68,24.37,6.52,0.0,3.0,3.0,100.46,238.7
2026-03-06,Meta Ads,Retargeting - Cart Abandon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.43,4.94
2026-03-06,Meta Ads,Retargeting - Engaged 30d,383.67999999999995,130.79999999999998,25.740000000000002,12.03,30.95,3.0,2.0,118.61,556.48
2026-03-06,Organic Search,(organic),1000.2500000000001,328.74,84.11,32.01,112.57000000000001,10.0,7.0,0.0,0.0
2026-03-06,Organic Social,(organic social),473.88,126.52000000000001,44.95,15.53,57.75,6.0,4.0,0.0,0.0
2026-03-06,Unattributed,(not set),82.32,17.7,15.3,2.99,0.0,2.0,2.0,0.0,0.0
2026-03-07,Direct,(direct),601.36,185.2,59.53,19.84,0.0,8.0,2.0,0.0,0.0
2026-03-07,Email/SMS,Campaign - Monthly Newsletter,50.95,13.2,9.75,1.78,0.0,1.0,0.0,0.0,0.0
2026-03-07,Email/SMS,Flow - Abandoned Cart,199.98,49.2,32.96,6.999999999999999,0.0,4.0,0.0,0.0,0.0
2026-03-07,Email/SMS,Flow - Post Purchase Winback,39.87,10.88,8.13,1.46,0.0,1.0,0.0,0.0,0.0
2026-03-07,Google Ads,PMax - Skincare Prospecting,352.9,87.3,25.189999999999998,11.14,0.0,3.0,3.0,134.92,429.82
2026-03-07,Google Ads,Search - Brand,66.60000000000001,15.600000000000001,15.27,2.54,0.0,2.0,2.0,11.22,80.11
2026-03-07,Google Ads,Search - Nonbrand Skincare,315.4,113.8,31.07,10.35,168.7,4.0,2.0,123.24,421.36
2026-03-07,Google Ads,Shopping - Bestsellers,184.41,68.2,17.43,5.949999999999999,0.0,2.0,1.0,45.73,219.74
2026-03-07,Meta Ads,Prospecting - Broad,58.95,16.64,7.66,2.01,0.0,1.0,1.0,28.67,72.88
2026-03-07,Meta Ads,Prospecting - Lookalike 1%,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,11.21
2026-03-07,Meta Ads,Retargeting - Cart Abandon,204.59,54.88,31.63,7.13,0.0,4.0,3.0,47.89,251.94
2026-03-07,Meta Ads,Retargeting - Engaged 30d,59.290000000000006,12.0,8.27,2.02,0.0,1.0,1.0,19.75,71.68
2026-03-07,Organic Search,(organic),852.3100000000003,250.23999999999995,120.13000000000002,29.220000000000002,0.0,15.0,9.0,0.0,0.0
2026-03-07,Organic Social,(organic social),276.95,72.46000000000001,24.26,8.93,112.0,3.0,2.0,0.0,0.0
2026-03-08,Direct,(direct),199.76,45.3,41.42,7.29,0.0,5.0,1.0,0.0,0.0
2026-03-08,Email/SMS,Campaign - Monthly Newsletter,62.95,15.68,8.81,2.13,0.0,1.0,0.0,0.0,0.0
2026-03-08,Email/SMS,Flow - Abandoned Cart,143.65,38.24,25.069999999999997,5.07,0.0,3.0,1.0,0.0,0.0
2026-03-08,Email/SMS,Flow - Welcome Series,360.26,114.64,31.400000000000002,11.66,0.0,4.0,1.0,0.0,0.0
2026-03-08,Google Ads,PMax - Skincare Prospecting,207.54999999999998,59.52,15.469999999999999,6.62,0.0,2.0,2.0,67.51,223.29
2026-03-08,Google Ads,Search - Brand,592.49,197.6,15.88,17.78,426.18,2.0,2.0,53.65,656.52
2026-03-08,Google Ads,Search - Nonbrand Skincare,48.95,10.5,8.31,1.72,24.48,1.0,1.0,20.45,51.49
2026-03-08,Google Ads,Shopping - Bestsellers,96.0,24.0,8.61,3.08,0.0,1.0,1.0,27.89,114.96
2026-03-08,Meta Ads,Prospecting - Broad,143.22,37.96,18.34,4.76,0.0,2.0,2.0,73.77,180.71
2026-03-08,Meta Ads,Prospecting - Lookalike 1%,442.76,161.59999999999997,32.2,14.05,0.0,4.0,3.0,222.25,583.53
2026-03-08,Meta Ads,Retargeting - Cart Abandon,268.0,73.96,23.6,8.67,0.0,3.0,3.0,40.1,327.53
2026-03-08,Meta Ads,Retargeting - Engaged 30d,33.88,7.2,9.53,1.28,0.0,1.0,1.0,11.75,51.59
2026-03-08,Organic Search,(organic),1109.94,384.5,95.68,35.790000000000006,196.0,12.0,9.0,0.0,0.0
2026-03-08,Organic Social,(organic social),487.5,183.2,31.809999999999995,15.34,0.0,4.0,1.0,0.0,0.0
2026-03-08,Unattributed,(not set),70.05,18.6,16.439999999999998,2.63,0.0,2.0,1.0,0.0,0.0
2026-03-09,Direct,(direct),519.62,173.0,54.96000000000001,17.16,0.0,7.0,3.0,0.0,0.0
2026-03-09,Email/SMS,Campaign - Monthly Newsletter,68.29,15.68,7.87,2.28,0.0,1.0,0.0,0.0,0.0
2026-03-09,Email/SMS,Flow - Abandoned Cart,219.57999999999998,87.4,16.689999999999998,6.970000000000001,0.0,2.0,0.0,0.0,0.0
2026-03-09,Google Ads,PMax - Skincare Prospecting,180.48000000000002,61.92,17.619999999999997,5.83,0.0,2.0,1.0,107.93,239.57
2026-03-09,Google Ads,Search - Brand,54.95,12.0,6.57,1.89,54.95,1.0,1.0,9.99,60.4
2026-03-09,Google Ads,Search - Nonbrand Skincare,169.82,48.0,8.07,5.22,0.0,1.0,1.0,59.92,200.62
2026-03-09,Google Ads,Shopping - Bestsellers,112.0,31.36,7.62,3.55,0.0,1.0,1.0,26.86,130.22
2026-03-09,Meta Ads,Prospecting - Broad,59.39,12.0,8.52,2.02,0.0,1.0,1.0,45.24,79.71
2026-03-09,Meta Ads,Prospecting - Lookalike 1%,138.51,31.799999999999997,22.36,4.93,0.0,3.0,1.0,66.83,197.86
2026-03-09,Meta Ads,Retargeting - Cart Abandon,33.42,7.2,7.62,1.27,0.0,1.0,1.0,18.81,43.53
2026-03-09,Meta Ads,Retargeting - Engaged 30d,192.95,46.5,16.6,6.2,0.0,2.0,2.0,68.96,254.51
2026-03-09,Organic Search,(organic),1100.16,368.58,92.05,35.5,0.0,12.0,9.0,0.0,0.0
2026-03-09,Organic Social,(organic social),237.16000000000003,58.58,24.78,7.779999999999999,0.0,3.0,3.0,0.0,0.0
2026-03-09,Unattributed,(not set),88.34,20.4,15.78,3.16,0.0,2.0,1.0,0.0,0.0
2026-03-10,Direct,(direct),616.5,180.24,81.12,20.880000000000003,15.48,10.0,2.0,0.0,0.0
2026-03-10,Email/SMS,Campaign - Monthly Newsletter,314.61,137.68,16.560000000000002,9.73,31.48,2.0,0.0,0.0,0.0
2026-03-10,Email/SMS,Flow - Abandoned Cart,81.97,20.4,17.46,2.9699999999999998,0.0,2.0,0.0,0.0,0.0
2026-03-10,Email/SMS,Flow - Post Purchase Winback,385.15999999999997,124.39999999999999,41.760000000000005,12.67,104.34,5.0,0.0,0.0,0.0
2026-03-10,Email/SMS,Flow - Welcome Series,54.95,12.0,7.66,1.89,0.0,1.0,0.0,0.0,0.0
2026-03-10,Google Ads,PMax - Skincare Prospecting,60.06,12.0,9.2,2.04,0.0,1.0,1.0,21.98,70.06
2026-03-10,Google Ads,Search - Brand,112.38,29.7,18.23,3.8600000000000003,0.0,2.0,2.0,10.2,139.8
2026-03-10,Google Ads,Search - Nonbrand Skincare,142.51,34.2,23.77,5.039999999999999,38.07,3.0,2.0,59.49,157.28
2026-03-10,Google Ads,Shopping - Bestsellers,92.62,25.8,14.8,3.29,39.91,2.0,2.0,22.27,112.54
2026-03-10,Meta Ads,Prospecting - Broad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.18,10.12
2026-03-10,Meta Ads,Prospecting - Lookalike 1%,134.95,33.6,16.11,4.51,0.0,2.0,1.0,64.09,168.99
2026-03-10,Meta Ads,Retargeting - Cart Abandon,331.9,82.19999999999999,32.55,10.82,264.0,4.0,2.0,60.21,395.12
2026-03-10,Meta Ads,Retargeting - Engaged 30d,101.44999999999999,25.28,26.18,3.84,0.0,3.0,3.0,27.54,135.43
2026-03-10,Organic Search,(organic),127.31,29.48,23.259999999999998,4.59,54.95,3.0,1.0,0.0,0.0
2026-03-10,Organic Social,(organic social),68.07000000000001,16.8,8.72,2.27,0.0,1.0,1.0,0.0,0.0
2026-03-10,Unattributed,(not set),54.95,14.4,7.75,1.89,54.95,1.0,1.0,0.0,0.0
2026-03-11,Direct,(direct),454.61000000000007,116.48,48.989999999999995,14.97,26.03,6.0,1.0,0.0,0.0
2026-03-11,Email/SMS,Campaign - Monthly Newsletter,407.26,110.56,31.71,13.01,0.0,4.0,0.0,0.0,0.0
2026-03-11,Email/SMS,Flow - Abandoned Cart,28.88,7.2,8.11,1.14,0.0,1.0,0.0,0.0,0.0
2026-03-11,Email/SMS,Flow - Post Purchase Winback,111.4,32.260000000000005,16.45,3.83,0.0,2.0,0.0,0.0,0.0
2026-03-11,Email/SMS,Flow - Welcome Series,212.95,58.44,15.68,6.77,0.0,2.0,1.0,0.0,0.0
2026-03-11,Google Ads,PMax - Skincare Prospecting,112.73,33.28,8.83,3.57,0.0,1.0,0.0,44.75,122.75
2026-03-11,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.12,4.69
2026-03-11,Google Ads,Search - Nonbrand Skincare,83.63000000000001,21.380000000000003,15.61,3.03,0.0,2.0,1.0,30.27,104.83
2026-03-11,Google Ads,Shopping - Bestsellers,112.61,28.8,14.0,3.87,0.0,2.0,1.0,32.63,131.55
2026-03-11,Meta Ads,Prospecting - Broad,390.99,107.72,32.400000000000006,12.530000000000001,0.0,4.0,4.0,212.86,514.69
2026-03-11,Meta Ads,Prospecting - Lookalike 1%,228.41000000000003,55.36,32.190000000000005,7.82,0.0,4.0,4.0,82.94,305.63
2026-03-11,Meta Ads,Retargeting - Cart Abandon,102.22,24.0,7.55,3.26,0.0,1.0,1.0,18.74,144.8
2026-03-11,Meta Ads,Retargeting - Engaged 30d,379.49,103.4,32.0,12.2,0.0,4.0,3.0,137.09,577.83
2026-03-11,Organic Search,(organic),329.41,79.58,56.47999999999999,11.649999999999999,33.48,7.0,4.0,0.0,0.0
2026-03-11,Organic Social,(organic social),484.05,166.4,16.64,14.629999999999999,0.0,2.0,1.0,0.0,0.0
2026-03-11,Unattributed,(not set),37.230000000000004,8.4,7.0,1.38,0.0,1.0,1.0,0.0,0.0
2026-03-12,Direct,(direct),250.62,58.28,32.67,8.459999999999999,58.37,4.0,1.0,0.0,0.0
2026-03-12,Email/SMS,Campaign - Monthly Newsletter,49.25,12.0,9.78,1.73,0.0,1.0,0.0,0.0,0.0
2026-03-12,Email/SMS,Flow - Abandoned Cart,168.94,45.6,23.310000000000002,5.8,35.81,3.0,0.0,0.0,0.0
2026-03-12,Email/SMS,Flow - Welcome Series,166.95,43.36,18.21,5.4399999999999995,0.0,2.0,1.0,0.0,0.0
2026-03-12,Google Ads,PMax - Skincare Prospecting,219.27,57.6,31.28,7.549999999999999,0.0,4.0,3.0,108.05,238.2
2026-03-12,Google Ads,Search - Brand,238.92,61.8,23.35,7.83,0.0,3.0,2.0,25.44,275.28
2026-03-12,Google Ads,Search - Nonbrand Skincare,138.85000000000002,33.0,25.11,4.92,0.0,3.0,3.0,57.79,147.02
2026-03-12,Google Ads,Shopping - Bestsellers,53.6,10.5,7.57,1.85,0.0,1.0,0.0,14.99,60.27
2026-03-12,Meta Ads,Prospecting - Broad,157.67000000000002,42.0,23.549999999999997,5.47,0.0,3.0,2.0,129.46,252.46
2026-03-12,Meta Ads,Prospecting - Lookalike 1%,246.92000000000002,72.8,32.519999999999996,8.35,0.0,4.0,3.0,110.23,321.19
2026-03-12,Meta Ads,Retargeting - Cart Abandon,240.95,87.4,17.24,7.58,0.0,2.0,1.0,42.51,352.85
2026-03-12,Meta Ads,Retargeting - Engaged 30d,140.78,33.379999999999995,23.07,4.9799999999999995,0.0,3.0,3.0,61.71,198.72
2026-03-12,Organic Search,(organic),520.28,160.6,66.36,17.49,0.0,8.0,2.0,0.0,0.0
2026-03-12,Organic Social,(organic social),117.81,27.6,17.520000000000003,4.02,0.0,2.0,1.0,0.0,0.0
2026-03-12,Unattributed,(not set),211.35,76.0,9.02,6.43,0.0,1.0,1.0,0.0,0.0
2026-03-13,Direct,(direct),644.54,192.26,61.29,21.080000000000002,0.0,8.0,3.0,0.0,0.0
2026-03-13,Email/SMS,Campaign - Monthly Newsletter,114.0,34.2,7.83,3.61,0.0,1.0,0.0,0.0,0.0
2026-03-13,Email/SMS,Flow - Abandoned Cart,94.23,38.0,8.66,3.03,94.23,1.0,0.0,0.0,0.0
2026-03-13,Email/SMS,Flow - Post Purchase Winback,340.21,88.9,26.28,10.770000000000001,0.0,3.0,0.0,0.0,0.0
2026-03-13,Email/SMS,Flow - Welcome Series,209.56,53.24,32.71,7.28,100.05,4.0,1.0,0.0,0.0
2026-03-13,Google Ads,PMax - Skincare Prospecting,48.95,10.5,8.88,1.72,0.0,1.0,1.0,23.11,50.83
2026-03-13,Google Ads,Search - Brand,447.68999999999994,154.8,36.21,14.48,28.95,5.0,4.0,52.81,505.84
2026-03-13,Google Ads,Search - Nonbrand Skincare,459.72999999999996,149.8,35.15,14.530000000000001,96.0,4.0,4.0,192.33,553.85
2026-03-13,Google Ads,Shopping - Bestsellers,383.97,138.8,24.15,12.04,0.0,3.0,3.0,137.43,411.67
2026-03-13,Meta Ads,Prospecting - Broad,172.0,51.6,17.259999999999998,5.58,96.0,2.0,1.0,121.02,253.88
2026-03-13,Meta Ads,Prospecting - Lookalike 1%,164.68,43.36,16.6,5.38,0.0,2.0,2.0,79.04,242.4
2026-03-13,Meta Ads,Retargeting - Cart Abandon,423.99,106.64,24.91,13.200000000000001,0.0,3.0,2.0,76.84,565.68
2026-03-13,Meta Ads,Retargeting - Engaged 30d,58.95,16.64,8.09,2.01,0.0,1.0,1.0,21.23,72.75
2026-03-13,Organic Search,(organic),338.65,87.3,41.14,11.32,0.0,5.0,3.0,0.0,0.0
2026-03-13,Organic Social,(organic social),172.38,38.7,32.77,6.1899999999999995,0.0,4.0,4.0,0.0,0.0
2026-03-14,Direct,(direct),584.55,139.82,74.26,19.660000000000004,0.0,9.0,5.0,0.0,0.0
2026-03-14,Email/SMS,Campaign - Monthly Newsletter,220.71,66.58,31.44,7.6,42.77,4.0,0.0,0.0,0.0
2026-03-14,Email/SMS,Flow - Abandoned Cart,53.129999999999995,13.2,16.419999999999998,2.14,26.76,2.0,0.0,0.0,0.0
2026-03-14,Email/SMS,Flow - Post Purchase Winback,42.410000000000004,10.5,7.64,1.53,0.0,1.0,0.0,0.0,0.0
2026-03-14,Email/SMS,Flow - Welcome Series,89.46000000000001,22.28,14.77,3.2,0.0,2.0,0.0,0.0,0.0
2026-03-14,Google Ads,PMax - Skincare Prospecting,206.89000000000001,59.04,17.09,6.6,0.0,2.0,2.0,77.38,269.16
2026-03-14,Google Ads,Search - Brand,205.38,44.1,33.64,7.1499999999999995,0.0,4.0,3.0,25.53,226.95
2026-03-14,Google Ads,Search - Nonbrand Skincare,278.47,91.68,31.119999999999997,9.280000000000001,0.0,4.0,4.0,117.74,322.46
2026-03-14,Google Ads,Shopping - Bestsellers,151.31,41.4,23.12,5.279999999999999,0.0,3.0,3.0,45.5,160.57
2026-03-14,Meta Ads,Prospecting - Broad,104.67000000000002,24.08,16.56,3.63,0.0,2.0,2.0,59.57,128.69
2026-03-14,Meta Ads,Prospecting - Lookalike 1%,187.42000000000002,56.4,23.43,6.34,0.0,3.0,2.0,97.88,297.57
2026-03-14,Meta Ads,Retargeting - Cart Abandon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.75,5.38
2026-03-14,Meta Ads,Retargeting - Engaged 30d,139.73000000000002,34.879999999999995,17.369999999999997,4.66,0.0,2.0,0.0,60.06,187.05
2026-03-14,Organic Search,(organic),564.24,145.52,72.03,19.07,51.0,9.0,7.0,0.0,0.0
2026-03-14,Organic Social,(organic social),109.88000000000001,27.14,16.23,3.79,0.0,2.0,2.0,0.0,0.0
2026-03-14,Unattributed,(not set),33.65,7.2,7.81,1.28,0.0,1.0,1.0,0.0,0.0
2026-03-15,Direct,(direct),697.1,201.16,65.87,22.63,0.0,8.0,3.0,0.0,0.0
2026-03-15,Email/SMS,Campaign - Monthly Newsletter,260.39,70.96000000000001,33.71,8.75,0.0,4.0,1.0,0.0,0.0
2026-03-15,Email/SMS,Flow - Abandoned Cart,35.77,9.6,9.07,1.34,0.0,1.0,0.0,0.0,0.0
2026-03-15,Email/SMS,Flow - Post Purchase Winback,48.95,10.5,7.1,1.72,0.0,1.0,0.0,0.0,0.0
2026-03-15,Email/SMS,Flow - Welcome Series,156.95,44.64,17.939999999999998,5.1499999999999995,0.0,2.0,0.0,0.0,0.0
2026-03-15,Google Ads,PMax - Skincare Prospecting,54.7,14.4,7.86,1.89,0.0,1.0,1.0,26.7,63.94
2026-03-15,Google Ads,Search - Brand,257.70000000000005,62.56,31.79,8.67,0.0,4.0,3.0,30.97,316.62
2026-03-15,Google Ads,Search - Nonbrand Skincare,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74,7.48
2026-03-15,Google Ads,Shopping - Bestsellers,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.63,6.18
2026-03-15,Meta Ads,Prospecting - Broad,166.01999999999998,42.76,16.7,5.41,0.0,2.0,2.0,86.5,227.5
2026-03-15,Meta Ads,Prospecting - Lookalike 1%,213.97000000000003,58.66,32.74,7.4,43.1,4.0,3.0,85.7,276.75
2026-03-15,Meta Ads,Retargeting - Cart Abandon,126.04,34.2,16.23,4.26,0.0,2.0,2.0,21.79,170.25
2026-03-15,Meta Ads,Retargeting - Engaged 30d,269.57,62.7,50.66,9.6,0.0,6.0,5.0,96.95,396.74
2026-03-15,Organic Search,(organic),214.03000000000003,53.480000000000004,36.769999999999996,7.699999999999999,0.0,5.0,4.0,0.0,0.0
2026-03-15,Organic Social,(organic social),415.69,129.7,40.480000000000004,13.55,14.85,5.0,5.0,0.0,0.0
2026-03-15,Unattributed,(not set),110.67,44.6,16.3,3.8099999999999996,0.0,2.0,1.0,0.0,0.0
2026-03-16,Direct,(direct),346.83000000000004,89.94,50.160000000000004,11.85,0.0,6.0,4.0,0.0,0.0
2026-03-16,Email/SMS,Flow - Abandoned Cart,225.71000000000004,61.64,28.08,7.75,0.0,4.0,0.0,0.0,0.0
2026-03-16,Email/SMS,Flow - Welcome Series,66.32,15.0,15.8,2.52,0.0,2.0,1.0,0.0,0.0
2026-03-16,Google Ads,PMax - Skincare Prospecting,48.95,10.5,8.16,1.72,48.95,1.0,1.0,25.28,54.88
2026-03-16,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.34,10.29
2026-03-16,Google Ads,Search - Nonbrand Skincare,165.45,38.18,22.9,5.7,57.82,3.0,2.0,51.36,176.78
2026-03-16,Google Ads,Shopping - Bestsellers,162.59,39.68,16.73,5.3100000000000005,0.0,2.0,2.0,37.94,194.87
2026-03-16,Meta Ads,Prospecting - Broad,151.15,38.56,15.62,4.99,0.0,2.0,1.0,78.4,207.04
2026-03-16,Meta Ads,Prospecting - Lookalike 1%,88.65,21.0,8.82,2.87,0.0,1.0,1.0,32.28,117.14
2026-03-16,Meta Ads,Retargeting - Cart Abandon,316.38,77.86,38.82,10.68,0.0,5.0,4.0,57.39,463.34
2026-03-16,Meta Ads,Retargeting - Engaged 30d,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.76,12.44
2026-03-16,Organic Search,(organic),447.38,123.8,70.10000000000001,15.659999999999998,0.0,9.0,6.0,0.0,0.0
2026-03-16,Organic Social,(organic social),265.08,63.9,23.9,8.59,0.0,3.0,3.0,0.0,0.0
2026-03-16,Unattributed,(not set),103.82,38.0,6.52,3.31,0.0,1.0,1.0,0.0,0.0
2026-03-17,Direct,(direct),209.33999999999997,58.88,30.95,7.27,0.0,4.0,3.0,0.0,0.0
2026-03-17,Email/SMS,Campaign - Monthly Newsletter,294.88,97.6,22.52,9.45,0.0,3.0,0.0,0.0,0.0
2026-03-17,Email/SMS,Flow - Abandoned Cart,58.47,15.68,7.61,2.0,0.0,1.0,0.0,0.0,0.0
2026-03-17,Email/SMS,Flow - Post Purchase Winback,162.27,41.84,23.310000000000002,5.61,0.0,3.0,1.0,0.0,0.0
2026-03-17,Email/SMS,Flow - Welcome Series,93.57,22.28,14.440000000000001,3.32,0.0,2.0,0.0,0.0,0.0
2026-03-17,Google Ads,PMax - Skincare Prospecting,31.46,6.6,8.58,1.21,0.0,1.0,0.0,15.46,33.77
2026-03-17,Google Ads,Search - Brand,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,5.77
2026-03-17,Google Ads,Search - Nonbrand Skincare,62.95,15.68,7.66,2.13,0.0,1.0,1.0,18.04,71.19
2026-03-17,Google Ads,Shopping - Bestsellers,417.1,145.36,22.630000000000003,13.0,0.0,3.0,3.0,137.81,448.81
2026-03-17,Meta Ads,Prospecting - Broad,74.95,21.76,6.77,2.47,0.0,1.0,1.0,46.3,110.36
2026-03-17,Meta Ads,Prospecting - Lookalike 1%,372.88,115.06,27.03,11.71,0.0,3.0,3.0,140.9,526.32
2026-03-17,Meta Ads,Retargeting - Cart Abandon,197.21,43.5,30.84,6.92,77.99000000000001,4.0,3.0,36.05,283.56
2026-03-17,Meta Ads,Retargeting - Engaged 30d,606.2800000000001,181.29999999999998,48.18,19.380000000000003,0.0,6.0,5.0,204.45,850.83
2026-03-17,Organic Search,(organic),697.5300000000001,215.70000000000002,57.47,22.32,0.0,7.0,5.0,0.0,0.0
2026-03-17,Organic Social,(organic social),62.95,15.68,7.1,2.13,0.0,1.0,1.0,0.0,0.0
2026-03-17,Unattributed,(not set),145.3,42.0,15.1,4.8100000000000005,0.0,2.0,2.0,0.0,0.0
2026-03-18,Direct,(direct),828.46,238.64,97.87,27.63,86.01,12.0,6.0,0.0,0.0
2026-03-18,Email/SMS,Campaign - Monthly Newsletter,438.78,132.7,39.86,14.209999999999999,0.0,5.0,0.0,0.0,0.0
2026-03-18,Email/SMS,Flow - Abandoned Cart,220.43,56.4,25.96,7.29,133.94,3.0,1.0,0.0,0.0
