order_id,transaction_id,order_date,customer_id,is_new_customer,channel,campaign,device,region,product_id,quantity,unit_price,gross_item_revenue,discount_amount,shipping_revenue,tax_amount,gross_revenue,cogs,shipping_cost,payment_fee
ORD106769,ORD106769,2026-02-25,CUST004334,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU006,1,38.0,38.0,0.0,6.95,3.09,48.04,11.4,9.04,1.69
ORD106770,ORD106770,2026-02-25,CUST004335,True,Google Ads,Search - Brand,Desktop,Midwest,SKU008,1,32.0,32.0,5.48,6.95,1.99,40.94,9.6,7.95,1.33
ORD106771,ORD106771,2026-02-25,CUST004336,True,Google Ads,Shopping - Bestsellers,Tablet,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.15,2.13
ORD106772,ORD106772,2026-02-25,CUST004337,True,Direct,(direct),Mobile,Northeast,SKU008,1,32.0,32.0,0.0,6.95,3.61,42.56,9.6,9.73,1.53
ORD106773,ORD106773,2026-02-25,CUST004338,True,Organic Search,(organic),Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.74,1.2
ORD106774,ORD106774,2026-02-25,CUST003712,False,Meta Ads,Prospecting - Lookalike 1%,Desktop,Midwest,SKU011,3,98.0,294.0,0.0,0.0,25.28,319.28,114.0,9.17,9.56
ORD106775,ORD106775,2026-02-25,CUST003794,False,Direct,(direct),Desktop,Midwest,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.81,3.08
ORD106776,ORD106776,2026-02-25,CUST002948,False,Email/SMS,Flow - Welcome Series,Desktop,Northeast,SKU008,1,32.0,32.0,0.0,6.95,3.38,42.33,9.6,9.2,1.53
ORD106777,ORD106777,2026-02-25,CUST002162,False,Organic Search,(organic),Mobile,South,SKU004,2,56.0,112.0,13.15,0.0,0.0,112.0,31.36,7.78,3.17
ORD106778,ORD106778,2026-02-25,CUST003391,False,Direct,(direct),Mobile,Northeast,SKU002,2,22.0,44.0,0.0,6.95,0.0,50.95,13.2,8.11,1.78
ORD106779,ORD106779,2026-02-25,CUST004339,True,Direct,(direct),Mobile,Northeast,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.81,1.6
ORD106780,ORD106780,2026-02-25,CUST004204,False,Meta Ads,Retargeting - Engaged 30d,Desktop,Northeast,SKU003,2,48.0,96.0,13.56,0.0,5.86,101.86,24.0,9.17,2.86
ORD106781,ORD106781,2026-02-25,CUST004095,False,Organic Social,(organic social),Mobile,Northeast,SKU008,1,32.0,32.0,5.41,6.95,0.0,38.95,9.6,8.69,1.27
ORD106782,ORD106782,2026-02-25,CUST004340,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.07,1.72
ORD106783,ORD106783,2026-02-25,CUST004341,True,Organic Search,(organic),Mobile,Northeast,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.84,1.6
ORD106784,ORD106784,2026-02-25,CUST004342,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,3.5,58.45,12.0,6.65,2.0
ORD106785,ORD106785,2026-02-25,CUST004343,True,Direct,(direct),Desktop,South,SKU001,4,24.0,96.0,0.0,0.0,6.57,102.57,28.8,7.78,3.27
ORD106786,ORD106786,2026-02-25,CUST004344,True,Organic Search,(organic),Desktop,Northeast,SKU008,4,32.0,128.0,24.5,0.0,0.0,128.0,38.4,9.4,3.3
ORD106787,ORD106787,2026-02-25,CUST004345,True,Google Ads,Shopping - Bestsellers,Desktop,West,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,6.8,1.89
ORD106788,ORD106788,2026-02-25,CUST004346,True,Direct,(direct),Mobile,West,SKU003,3,48.0,144.0,0.0,0.0,0.0,144.0,36.0,7.44,4.48
ORD106789,ORD106789,2026-02-25,CUST004347,True,Google Ads,PMax - Skincare Prospecting,Desktop,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.21,1.72
ORD106790,ORD106790,2026-02-25,CUST002743,False,Email/SMS,Flow - Abandoned Cart,Mobile,Midwest,SKU003,1,48.0,48.0,4.04,6.95,3.92,58.87,12.0,9.22,1.89
ORD106791,ORD106791,2026-02-25,CUST004348,True,Meta Ads,Prospecting - Broad,Mobile,West,SKU003,2,48.0,96.0,10.18,0.0,5.59,101.59,24.0,7.26,2.95
ORD106792,ORD106792,2026-02-25,CUST000770,False,Direct,(direct),Desktop,Northeast,SKU006,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,9.71,2.5
ORD106793,ORD106793,2026-02-26,CUST004349,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU010,1,28.0,28.0,0.0,6.95,2.87,37.82,8.4,8.38,1.4
ORD106794,ORD106794,2026-02-26,CUST004350,True,Organic Search,(organic),Desktop,South,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.17,1.43
ORD106795,ORD106795,2026-02-26,CUST004351,True,Organic Search,(organic),Mobile,West,SKU006,2,38.0,76.0,11.55,6.95,0.0,82.95,22.8,8.19,2.37
ORD106796,ORD106796,2026-02-26,CUST004352,True,Meta Ads,Prospecting - Broad,Desktop,West,SKU005,2,42.0,84.0,7.9,0.0,4.82,88.82,21.0,7.97,2.65
ORD106797,ORD106797,2026-02-26,CUST004353,True,Meta Ads,Prospecting - Broad,Mobile,South,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.82,1.2
ORD106798,ORD106798,2026-02-26,CUST004354,True,Google Ads,Search - Brand,Mobile,West,SKU011,1,98.0,98.0,0.0,0.0,7.0,105.0,38.0,7.76,3.35
ORD106799,ORD106799,2026-02-26,CUST004355,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.61,1.89
ORD106800,ORD106800,2026-02-26,CUST004356,True,Organic Search,(organic),Mobile,Northeast,SKU003,1,48.0,48.0,0.0,6.95,3.86,58.81,12.0,8.13,2.01
ORD106801,ORD106801,2026-02-26,CUST004357,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,8.48,1.72
ORD106802,ORD106802,2026-02-26,CUST004358,True,Meta Ads,Retargeting - Cart Abandon,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,2.92,41.87,9.6,8.46,1.51
ORD106803,ORD106803,2026-02-26,CUST003796,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Midwest,SKU009,1,34.0,34.0,0.0,6.95,0.0,40.95,10.88,7.89,1.49
ORD106804,ORD106804,2026-02-26,CUST004359,True,Email/SMS,Flow - Post Purchase Winback,Mobile,Midwest,SKU006,1,38.0,38.0,0.0,6.95,3.92,48.87,11.4,8.32,1.72
ORD106805,ORD106805,2026-02-26,CUST004360,True,Google Ads,Search - Brand,Desktop,Midwest,SKU008,3,32.0,96.0,0.0,0.0,0.0,96.0,28.8,9.23,3.08
ORD106806,ORD106806,2026-02-26,CUST004361,True,Meta Ads,Prospecting - Broad,Mobile,South,SKU008,1,32.0,32.0,0.0,6.95,2.24,41.19,9.6,7.73,1.49
ORD106807,ORD106807,2026-02-26,CUST004362,True,Organic Search,(organic),Mobile,South,SKU007,1,52.0,52.0,0.0,6.95,5.59,64.54,16.64,7.76,2.17
ORD106808,ORD106808,2026-02-26,CUST000696,False,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU004,2,56.0,112.0,0.0,0.0,0.0,112.0,31.36,7.62,3.55
ORD106809,ORD106809,2026-02-26,CUST004363,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,West,SKU002,1,22.0,22.0,2.64,6.95,1.82,30.77,6.6,7.46,1.12
ORD106810,ORD106810,2026-02-26,CUST004364,True,Meta Ads,Prospecting - Broad,Tablet,Northeast,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,9.41,1.72
ORD106811,ORD106811,2026-02-26,CUST004365,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU006,1,38.0,38.0,0.0,6.95,2.56,47.51,11.4,8.5,1.68
ORD106812,ORD106812,2026-02-26,CUST004366,True,Google Ads,Search - Brand,Mobile,Northeast,SKU011,2,98.0,196.0,0.0,0.0,11.16,207.16,76.0,8.0,6.31
ORD106813,ORD106813,2026-02-26,CUST001507,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Northeast,SKU003,1,48.0,48.0,3.98,6.95,0.0,54.95,12.0,9.43,1.78
ORD106814,ORD106814,2026-02-26,CUST004367,True,Organic Social,(organic social),Mobile,West,SKU011,2,98.0,196.0,28.72,0.0,9.31,205.31,76.0,7.97,5.42
ORD106815,ORD106815,2026-02-26,CUST003426,False,Email/SMS,Flow - Post Purchase Winback,Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.13,1.6
ORD106816,ORD106816,2026-02-26,CUST004368,True,Organic Search,(organic),Mobile,South,SKU001,1,24.0,24.0,2.77,6.95,0.0,30.95,7.2,8.36,1.12
ORD106817,ORD106817,2026-02-26,CUST004369,True,Direct,(direct),Mobile,Northeast,SKU006,4,38.0,152.0,0.0,0.0,0.0,152.0,45.6,9.7,4.71
ORD106818,ORD106818,2026-02-26,CUST004370,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Midwest,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.47,1.6
ORD106819,ORD106819,2026-02-26,CUST004371,True,Organic Social,(organic social),Desktop,Northeast,SKU006,1,38.0,38.0,0.0,6.95,3.49,48.44,11.4,8.83,1.7
ORD106820,ORD106820,2026-02-26,CUST004372,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.79,1.72
ORD106821,ORD106821,2026-02-26,CUST004373,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU002,1,22.0,22.0,0.0,6.95,2.1,31.05,6.6,7.24,1.2
ORD106822,ORD106822,2026-02-26,CUST003071,False,Meta Ads,Prospecting - Broad,Mobile,West,SKU006,3,38.0,114.0,0.0,0.0,0.0,114.0,34.2,7.57,3.61
ORD106823,ORD106823,2026-02-26,CUST003200,False,Email/SMS,Flow - Abandoned Cart,Desktop,Northeast,SKU004,1,56.0,56.0,4.86,6.95,4.7,67.65,15.68,8.38,2.12
ORD106824,ORD106824,2026-02-26,CUST004374,True,Google Ads,Search - Brand,Mobile,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.66,1.72
ORD106825,ORD106825,2026-02-26,CUST004375,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Midwest,SKU005,1,42.0,42.0,5.23,6.95,3.59,52.54,10.5,7.62,1.67
ORD106826,ORD106826,2026-02-26,CUST004376,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Northeast,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.33,3.14
ORD106827,ORD106827,2026-02-26,CUST000635,False,Google Ads,Search - Brand,Desktop,Northeast,SKU008,1,32.0,32.0,3.74,6.95,0.0,38.95,9.6,8.5,1.32
ORD106828,ORD106828,2026-02-26,CUST003852,False,Email/SMS,Campaign - Monthly Newsletter,Tablet,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,6.72,2.13
ORD106829,ORD106829,2026-02-26,CUST003845,False,Meta Ads,Retargeting - Cart Abandon,Mobile,Midwest,SKU010,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,8.0,1.31
ORD106830,ORD106830,2026-02-26,CUST004377,True,Organic Search,(organic),Mobile,West,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,6.6,4.5
ORD106831,ORD106831,2026-02-26,CUST000519,False,Email/SMS,Flow - Welcome Series,Mobile,South,SKU001,1,24.0,24.0,3.35,6.95,0.0,30.95,7.2,7.32,1.1
ORD106832,ORD106832,2026-02-26,CUST004378,True,Google Ads,Search - Nonbrand Skincare,Mobile,Midwest,SKU003,1,48.0,48.0,0.0,6.95,4.19,59.14,12.0,8.71,2.02
ORD106833,ORD106833,2026-02-27,CUST004379,True,Google Ads,PMax - Skincare Prospecting,Mobile,Midwest,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,8.55,1.6
ORD106834,ORD106834,2026-02-27,CUST004380,True,Organic Social,(organic social),Mobile,Northeast,SKU008,4,32.0,128.0,0.0,0.0,0.0,128.0,38.4,8.52,4.01
ORD106835,ORD106835,2026-02-27,CUST000858,False,Organic Search,(organic),Desktop,Northeast,SKU008,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,9.08,2.36
ORD106836,ORD106836,2026-02-27,CUST004381,True,Meta Ads,Retargeting - Cart Abandon,Desktop,West,SKU010,1,28.0,28.0,0.0,6.95,0.0,34.95,8.4,8.33,1.31
ORD106837,ORD106837,2026-02-27,CUST004382,True,Google Ads,PMax - Skincare Prospecting,Mobile,Midwest,SKU011,1,98.0,98.0,0.0,0.0,0.0,98.0,38.0,8.78,3.14
ORD106838,ORD106838,2026-02-27,CUST004383,True,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU001,1,24.0,24.0,0.0,6.95,2.01,32.96,7.2,9.71,1.26
ORD106839,ORD106839,2026-02-27,CUST004384,True,Organic Search,(organic),Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,6.83,1.2
ORD106840,ORD106840,2026-02-27,CUST004385,True,Direct,(direct),Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.42,1.2
ORD106841,ORD106841,2026-02-27,CUST003920,False,Meta Ads,Prospecting - Broad,Mobile,West,SKU001,1,24.0,24.0,4.1,6.95,0.0,30.95,7.2,8.28,1.08
ORD106842,ORD106842,2026-02-27,CUST002479,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,Midwest,SKU006,2,38.0,76.0,9.2,6.95,0.0,82.95,22.8,7.84,2.44
ORD106843,ORD106843,2026-02-27,CUST001603,False,Email/SMS,Flow - Welcome Series,Desktop,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.39,1.72
ORD106844,ORD106844,2026-02-27,CUST004386,True,Google Ads,Search - Nonbrand Skincare,Mobile,Midwest,SKU003,1,48.0,48.0,9.26,6.95,2.68,57.63,12.0,8.89,1.7
ORD106845,ORD106845,2026-02-27,CUST002806,False,Email/SMS,Campaign - Monthly Newsletter,Mobile,Midwest,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,9.1,1.2
ORD106846,ORD106846,2026-02-27,CUST004387,True,Organic Social,(organic social),Desktop,Midwest,SKU004,1,56.0,56.0,9.53,6.95,0.0,62.95,15.68,8.84,1.85
ORD106847,ORD106847,2026-02-27,CUST004388,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,5.04,59.99,12.0,8.35,2.04
ORD106848,ORD106848,2026-02-27,CUST001856,False,Direct,(direct),Mobile,West,SKU005,1,42.0,42.0,0.0,6.95,3.14,52.09,10.5,7.64,1.81
ORD106849,ORD106849,2026-02-27,CUST004389,True,Organic Social,(organic social),Mobile,West,SKU001,1,24.0,24.0,4.0,6.95,0.0,30.95,7.2,7.73,1.08
ORD106850,ORD106850,2026-02-27,CUST002097,False,Direct,(direct),Desktop,Northeast,SKU001,1,24.0,24.0,0.0,6.95,2.73,33.68,7.2,9.22,1.28
ORD106851,ORD106851,2026-02-27,CUST004390,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,Northeast,SKU007,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,9.46,2.01
ORD106852,ORD106852,2026-02-27,CUST003727,False,Email/SMS,Flow - Post Purchase Winback,Desktop,South,SKU001,2,24.0,48.0,7.78,6.95,3.5,58.45,14.4,7.57,1.77
ORD106853,ORD106853,2026-02-27,CUST001994,False,Email/SMS,Flow - Post Purchase Winback,Mobile,West,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,7.46,1.2
ORD106854,ORD106854,2026-02-27,CUST004391,True,Google Ads,PMax - Skincare Prospecting,Desktop,West,SKU002,1,22.0,22.0,0.0,6.95,0.0,28.95,6.6,7.1,1.14
ORD106855,ORD106855,2026-02-27,CUST004343,False,Organic Search,(organic),Desktop,South,SKU009,3,34.0,102.0,11.31,0.0,0.0,102.0,32.64,7.18,2.93
ORD106856,ORD106856,2026-02-27,CUST002622,False,Email/SMS,Flow - Post Purchase Winback,Mobile,West,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.33,1.89
ORD106857,ORD106857,2026-02-27,CUST004392,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU002,1,22.0,22.0,0.0,6.95,1.94,30.89,6.6,8.66,1.2
ORD106858,ORD106858,2026-02-27,CUST003747,False,Organic Search,(organic),Mobile,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,9.38,1.89
ORD106859,ORD106859,2026-02-27,CUST004393,True,Organic Search,(organic),Desktop,Northeast,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,7.84,3.08
ORD106860,ORD106860,2026-02-27,CUST004394,True,Google Ads,Search - Nonbrand Skincare,Desktop,West,SKU009,1,34.0,34.0,6.7,6.95,2.58,43.53,10.88,8.29,1.37
ORD106861,ORD106861,2026-02-27,CUST004395,True,Google Ads,Search - Nonbrand Skincare,Mobile,South,SKU001,1,24.0,24.0,2.41,6.95,0.0,30.95,7.2,7.6,1.13
ORD106862,ORD106862,2026-02-27,CUST001983,False,Email/SMS,Flow - Post Purchase Winback,Desktop,Midwest,SKU001,3,24.0,72.0,0.0,6.95,0.0,78.95,21.6,8.61,2.59
ORD106863,ORD106863,2026-02-27,CUST004226,False,Direct,(direct),Mobile,Northeast,SKU005,3,42.0,126.0,0.0,0.0,0.0,126.0,31.5,8.02,3.95
ORD106864,ORD106864,2026-02-27,CUST004396,True,Organic Search,(organic),Tablet,Midwest,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,9.27,1.72
ORD106865,ORD106865,2026-02-27,CUST004397,True,Google Ads,Shopping - Bestsellers,Mobile,Northeast,SKU001,1,24.0,24.0,0.0,6.95,0.0,30.95,7.2,8.45,1.2
ORD106866,ORD106866,2026-02-27,CUST004398,True,Organic Social,(organic social),Desktop,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,7.87,1.89
ORD106867,ORD106867,2026-02-27,CUST004399,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU005,3,42.0,126.0,16.1,0.0,6.47,132.47,31.5,7.2,3.67
ORD106868,ORD106868,2026-02-27,CUST001987,False,Direct,(direct),Mobile,South,SKU004,1,56.0,56.0,7.13,6.95,0.0,62.95,15.68,8.42,1.92
ORD106869,ORD106869,2026-02-27,CUST004400,True,Meta Ads,Retargeting - Engaged 30d,Mobile,Midwest,SKU003,2,48.0,96.0,18.47,0.0,0.0,96.0,24.0,7.41,2.55
ORD106870,ORD106870,2026-02-27,CUST004401,True,Google Ads,Search - Nonbrand Skincare,Desktop,South,SKU003,1,48.0,48.0,0.0,6.95,3.51,58.46,12.0,7.01,2.0
ORD106871,ORD106871,2026-02-27,CUST003343,False,Email/SMS,Flow - Abandoned Cart,Tablet,Northeast,SKU003,1,48.0,48.0,4.84,6.95,3.56,58.51,12.0,9.45,1.86
ORD106872,ORD106872,2026-02-27,CUST004402,True,Meta Ads,Retargeting - Engaged 30d,Desktop,South,SKU008,1,32.0,32.0,3.52,6.95,2.81,41.76,9.6,7.17,1.41
ORD106873,ORD106873,2026-02-27,CUST002503,False,Organic Social,(organic social),Mobile,Northeast,SKU005,1,42.0,42.0,8.08,6.95,2.39,51.34,10.5,8.37,1.55
ORD106874,ORD106874,2026-02-27,CUST004029,False,Email/SMS,Campaign - Monthly Newsletter,Desktop,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.09,1.89
ORD106875,ORD106875,2026-02-27,CUST004403,True,Google Ads,Search - Brand,Mobile,Northeast,SKU008,2,32.0,64.0,0.0,6.95,4.19,75.14,19.2,9.15,2.48
ORD106876,ORD106876,2026-02-28,CUST004404,True,Google Ads,PMax - Skincare Prospecting,Mobile,South,SKU002,1,22.0,22.0,0.0,6.95,1.92,30.87,6.6,7.76,1.2
ORD106877,ORD106877,2026-02-28,CUST004405,True,Google Ads,PMax - Skincare Prospecting,Desktop,Midwest,SKU004,1,56.0,56.0,0.0,6.95,3.94,66.89,15.68,7.63,2.24
ORD106878,ORD106878,2026-02-28,CUST001431,False,Organic Social,(organic social),Mobile,Northeast,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,8.98,2.13
ORD106879,ORD106879,2026-02-28,CUST002643,False,Email/SMS,Flow - Welcome Series,Mobile,Midwest,SKU001,3,24.0,72.0,0.0,6.95,4.56,83.51,21.6,9.26,2.72
ORD106880,ORD106880,2026-02-28,CUST003451,False,Email/SMS,Flow - Abandoned Cart,Mobile,West,SKU009,1,34.0,34.0,3.1,6.95,0.0,40.95,10.88,7.67,1.4
ORD106881,ORD106881,2026-02-28,CUST004406,True,Google Ads,Shopping - Bestsellers,Desktop,South,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,7.18,1.6
ORD106882,ORD106882,2026-02-28,CUST000575,False,Email/SMS,Flow - Abandoned Cart,Tablet,Midwest,SKU003,1,48.0,48.0,3.88,6.95,0.0,54.95,12.0,7.97,1.78
ORD106883,ORD106883,2026-02-28,CUST004407,True,Google Ads,Search - Nonbrand Skincare,Mobile,Midwest,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,8.58,1.43
ORD106884,ORD106884,2026-02-28,CUST004408,True,Meta Ads,Prospecting - Broad,Desktop,South,SKU002,1,22.0,22.0,0.0,6.95,2.52,31.47,6.6,8.76,1.21
ORD106885,ORD106885,2026-02-28,CUST002452,False,Email/SMS,Flow - Abandoned Cart,Mobile,South,SKU003,1,48.0,48.0,4.25,6.95,0.0,54.95,12.0,7.92,1.77
ORD106886,ORD106886,2026-02-28,CUST003674,False,Email/SMS,Flow - Post Purchase Winback,Desktop,South,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.25,1.72
ORD106887,ORD106887,2026-02-28,CUST001705,False,Email/SMS,Flow - Post Purchase Winback,Desktop,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,7.97,2.13
ORD106888,ORD106888,2026-02-28,CUST004409,True,Meta Ads,Prospecting - Broad,Tablet,Midwest,SKU003,2,48.0,96.0,0.0,0.0,0.0,96.0,24.0,8.21,3.08
ORD106889,ORD106889,2026-02-28,CUST004410,True,Organic Search,(organic),Mobile,Northeast,SKU007,1,52.0,52.0,0.0,6.95,0.0,58.95,16.64,8.32,2.01
ORD106890,ORD106890,2026-02-28,CUST004411,True,Google Ads,Search - Nonbrand Skincare,Desktop,South,SKU001,1,24.0,24.0,2.98,6.95,2.05,33.0,7.2,8.53,1.17
ORD106891,ORD106891,2026-02-28,CUST001108,False,Direct,(direct),Desktop,Midwest,SKU005,3,42.0,126.0,0.0,0.0,0.0,126.0,31.5,8.65,3.95
ORD106892,ORD106892,2026-02-28,CUST004412,True,Meta Ads,Prospecting - Broad,Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,4.13,49.08,11.4,8.32,1.72
ORD106893,ORD106893,2026-02-28,CUST004413,True,Google Ads,Shopping - Bestsellers,Desktop,West,SKU001,2,24.0,48.0,5.06,6.95,0.0,54.95,14.4,6.9,1.75
ORD106894,ORD106894,2026-02-28,CUST004414,True,Google Ads,Shopping - Bestsellers,Mobile,West,SKU012,1,145.0,145.0,0.0,0.0,0.0,145.0,61.0,7.25,4.5
ORD106895,ORD106895,2026-02-28,CUST004031,False,Direct,(direct),Desktop,South,SKU006,1,38.0,38.0,0.0,6.95,2.58,47.53,11.4,8.39,1.68
ORD106896,ORD106896,2026-02-28,CUST004027,False,Meta Ads,Retargeting - Cart Abandon,Mobile,Northeast,SKU003,2,48.0,96.0,0.0,0.0,7.65,103.65,24.0,9.52,3.31
ORD106897,ORD106897,2026-02-28,CUST004415,True,Meta Ads,Retargeting - Engaged 30d,Mobile,West,SKU010,2,28.0,56.0,10.19,6.95,4.73,67.68,16.8,8.33,1.97
ORD106898,ORD106898,2026-02-28,CUST002386,False,Email/SMS,Flow - Post Purchase Winback,Desktop,West,SKU008,2,32.0,64.0,0.0,6.95,6.48,77.43,19.2,7.37,2.55
ORD106899,ORD106899,2026-02-28,CUST004416,True,Google Ads,Shopping - Bestsellers,Mobile,Northeast,SKU003,3,48.0,144.0,0.0,0.0,0.0,144.0,36.0,8.01,4.48
ORD106900,ORD106900,2026-02-28,CUST003655,False,Google Ads,Search - Brand,Mobile,Northeast,SKU011,4,98.0,392.0,0.0,0.0,28.81,420.81,152.0,9.37,12.5
ORD106901,ORD106901,2026-02-28,CUST004290,False,Email/SMS,Flow - Post Purchase Winback,Mobile,Northeast,SKU006,2,38.0,76.0,0.0,0.0,0.0,76.0,22.8,9.19,2.5
ORD106902,ORD106902,2026-02-28,CUST004417,True,Meta Ads,Prospecting - Lookalike 1%,Mobile,South,SKU004,2,56.0,112.0,15.01,0.0,5.59,117.59,31.36,8.23,3.27
ORD106903,ORD106903,2026-02-28,CUST002995,False,Google Ads,Search - Brand,Mobile,Northeast,SKU003,1,48.0,48.0,0.0,6.95,0.0,54.95,12.0,8.87,1.89
ORD106904,ORD106904,2026-02-28,CUST000964,False,Email/SMS,Flow - Welcome Series,Desktop,South,SKU008,2,32.0,64.0,0.0,6.95,4.69,75.64,19.2,8.25,2.49
ORD106905,ORD106905,2026-02-28,CUST004418,True,Google Ads,Search - Nonbrand Skincare,Tablet,West,SKU004,1,56.0,56.0,0.0,6.95,0.0,62.95,15.68,6.65,2.13
ORD106906,ORD106906,2026-02-28,CUST004419,True,Direct,(direct),Mobile,West,SKU008,2,32.0,64.0,0.0,6.95,0.0,70.95,19.2,8.45,2.36
ORD106907,ORD106907,2026-02-28,CUST004420,True,Organic Search,(organic),Mobile,Midwest,SKU010,1,28.0,28.0,2.88,6.95,0.0,34.95,8.4,8.63,1.23
ORD106908,ORD106908,2026-02-28,CUST004421,True,Meta Ads,Prospecting - Lookalike 1%,Desktop,West,SKU008,1,32.0,32.0,0.0,6.95,0.0,38.95,9.6,7.39,1.43
ORD106909,ORD106909,2026-02-28,CUST004422,True,Unattributed,(not set),Mobile,West,SKU005,1,42.0,42.0,0.0,6.95,0.0,48.95,10.5,7.81,1.72
ORD106910,ORD106910,2026-02-28,CUST004423,True,Meta Ads,Retargeting - Cart Abandon,Mobile,West,SKU006,1,38.0,38.0,0.0,6.95,0.0,44.95,11.4,6.59,1.6
ORD106911,ORD106911,2026-02-28,CUST004424,True,Direct,(direct),Mobile,West,SKU008,4,32.0,128.0,20.83,0.0,0.0,128.0,38.4,7.04,3.41
ORD106912,ORD106912,2026-02-28,CUST004425,True,Email/SMS,Flow - Abandoned Cart,Desktop,West,SKU008,3,32.0,96.0,8.96,0.0,0.0,96.0,28.8,7.81,2.82
ORD106913,ORD106913,2026-02-28,CUST001804,False,Email/SMS,Flow - Abandoned Cart,Desktop,Northeast,SKU006,1,38.0,38.0,3.31,6.95,0.0,44.95,11.4,9.7,1.51
ORD106914,ORD106914,2026-02-28,CUST004426,True,Google Ads,Search - Nonbrand Skincare,Mobile,West,SKU007,1,52.0,52.0,10.16,6.95,0.0,58.95,16.64,7.69,1.71
